City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
385,Tonantins,BR,2023-01-31 05:57:03,-2.8731,-67.8022,70.88,99,99,1.97
386,Alfred,US,2023-01-31 05:56:22,42.2542,-77.7906,26.02,94,100,5.01
387,Orikhiv,UA,2023-01-31 05:57:04,47.5673,35.7858,28.96,80,58,4.59
388,Laatzen,DE,2023-01-31 05:57:04,52.3167,9.8,40.06,87,75,10.36
389,Proletariy,RU,2023-01-31 05:57:04,58.4342,31.7046,32.79,98,100,13.87
390,Varkaus,FI,2023-01-31 05:57:05,62.3153,27.873,26.31,93,100,12.53
391,Gizo,SB,2023-01-31 05:57:05,-8.103,156.8419,84.38,64,96,2.24
392,Tynda,RU,2023-01-31 05:57:05,55.1667,124.7167,0.55,85,74,3.02
393,Maryville,US,2023-01-31 05:55:05,35.7565,-83.9705,52.27,97,100,3.8
394,Guayabetal,CO,2023-01-31 05:57:06,4.2147,-73.8172,63.75,81,74,4.88
395,Udachnyy,RU,2023-01-31 05:57:06,66.4167,112.4,-31.56,66,97,3.8
396,Acarau,BR,2023-01-31 05:57:06,-2.8856,-40.12,77.52,84,36,8.46
397,Ayan,RU,2023-01-31 05:57:07,56.45,138.1667,-4.7,68,70,8.28
398,Palu,ID,2023-01-31 05:57:07,-0.8917,119.8707,86.05,65,100,2.21
399,Belize,BZ,2023-01-31 05:57:07,17.25,-88.75,71.92,99,33,1.1
400,Karatuzskoye,RU,2023-01-31 05:57:07,53.6072,92.8667,17.87,88,100,2.82
401,Tessalit,ML,2023-01-31 05:57:08,20.1986,1.0114,51.03,16,51,9.84
402,Koutiala,ML,2023-01-31 05:57:08,12.3917,-5.4642,66.47,10,62,8.61
403,Yenagoa,NG,2023-01-31 05:57:08,4.9247,6.2642,78.4,88,100,3.96
404,Victoria,HK,2023-01-31 05:56:23,22.2855,114.1577,68.38,55,97,8.01
405,Magnor,SE,2023-01-31 05:57:09,59.9511,12.1996,28.13,77,81,0.83
406,Gatton,AU,2023-01-31 05:57:09,-27.55,152.2833,91.42,64,75,6.53
407,Havre-Saint-Pierre,CA,2023-01-31 05:57:09,50.2334,-63.5986,6.8,72,0,14.97
408,Shelburne,CA,2023-01-31 05:57:10,44.0787,-80.2041,16.56,89,97,10.22
409,Bealanana,MG,2023-01-31 05:57:10,-14.55,48.7333,75.6,76,30,2.89
410,Gimbi,ET,2023-01-31 05:57:10,9.1667,35.8333,69.66,28,40,2.24
411,La Plata,AR,2023-01-31 05:57:11,-34.9215,-57.9545,74.82,86,0,5.21
412,Clyde River,CA,2023-01-31 05:57:11,70.4692,-68.5914,-16.37,83,100,6.91
413,Ternate,ID,2023-01-31 05:57:11,0.8,127.4,77.9,87,100,5.77
414,Cairns,AU,2023-01-31 05:56:41,-16.9167,145.7667,90.07,76,100,8.05
415,Batavia,US,2023-01-31 05:57:12,41.85,-88.3126,6.28,69,11,1.99
416,Sisophon,KH,2023-01-31 05:58:12,13.5859,102.9737,87.06,30,42,3.02
417,Cocobeach,GA,2023-01-31 05:58:12,1.0002,9.5823,74.26,85,99,6.96
418,Newport,GB,2023-01-31 05:56:09,51.5877,-2.9984,48.45,92,100,17.13
419,Grantham,GB,2023-01-31 05:58:13,52.9115,-0.6418,44.69,87,75,24.16
420,Mantua,IT,2023-01-31 05:58:13,45.1667,10.7833,32.61,81,3,1.07
421,Chivilcoy,AR,2023-01-31 05:58:13,-34.8957,-60.0167,64.08,87,0,5.91
422,Muvattupula,IN,2023-01-31 05:58:14,9.9667,76.5833,89.35,48,91,2.42
423,Rumoi,JP,2023-01-31 05:58:14,43.9344,141.6428,23.5,74,99,15.66
424,Ishinomaki,JP,2023-01-31 05:58:14,38.4167,141.3,39.2,53,73,19.84
425,Findhorn,GB,2023-01-31 05:58:15,57.6572,-3.6085,42.33,79,40,20.71
426,Sao Gabriel Da Cachoeira,BR,2023-01-31 05:58:15,-0.1303,-67.0892,71.71,98,99,1.05
427,Akyab,MM,2023-01-31 05:58:15,20.15,92.9,78.71,44,0,7.25
428,Perth,AU,2023-01-31 05:57:24,-31.9333,115.8333,98.02,40,0,13.8
429,Sooke,CA,2023-01-31 05:58:16,48.3746,-123.7276,36.97,75,100,2.59
430,San Quintin,MX,2023-01-31 05:58:16,30.4833,-115.95,53.01,79,90,3.91
431,Sao Joao Da Barra,BR,2023-01-31 05:58:16,-21.6403,-41.0511,75.49,87,72,17.11
432,Palmares Do Sul,BR,2023-01-31 05:58:17,-30.2578,-50.5097,72.14,90,0,8.19
433,Valkeala,FI,2023-01-31 05:58:17,60.9401,26.7979,28.8,86,75,11.5
434,Gigmoto,PH,2023-01-31 05:58:18,13.7796,124.39,78.26,85,89,16.71
435,Xuanhua,CN,2023-01-31 05:58:18,40.6103,115.0447,38.55,22,0,21.59
436,Port Keats,AU,2023-01-31 05:58:18,-14.25,129.55,86.2,71,96,12.26
437,Nouadhibou,MR,2023-01-31 05:58:19,20.931,-17.0347,58.98,67,58,21.85
438,Tocopilla,CL,2023-01-31 05:58:19,-22.092,-70.1979,70.45,80,100,0.85
439,Tulare,US,2023-01-31 05:54:26,36.2666,-118.8009,37.94,87,42,6.17
440,Khani,GE,2023-01-31 05:58:19,41.9563,42.9566,24.37,62,57,4.05
441,Saint-Augustin,CA,2023-01-31 05:58:20,51.226,-58.6502,7.16,92,100,2.82
442,Aripuana,BR,2023-01-31 05:58:20,-9.1667,-60.6333,71.31,99,98,2.39
443,Cockburn Town,TC,2023-01-31 05:58:20,21.4612,-71.1419,77.72,73,33,22.35
444,Vichy,FR,2023-01-31 05:58:21,46.25,3.5833,36.5,98,100,1.25
445,Pahrump,US,2023-01-31 05:58:08,36.2083,-115.9839,37.26,49,53,7.0
446,Progreso,MX,2023-01-31 05:58:21,21.2833,-89.6667,73.11,81,0,10.89
447,Itoman,JP,2023-01-31 05:58:21,26.1247,127.6694,66.4,48,20,9.22
448,Yerbogachen,RU,2023-01-31 05:58:22,61.2767,108.0108,-9.35,96,73,6.62
449,Nalut,LY,2023-01-31 05:58:22,30.3333,10.85,37.18,66,0,6.62
450,Kangaatsiaq,GL,2023-01-31 05:58:22,68.3065,-53.4641,4.84,90,100,12.26
451,Jiupu,CN,2023-01-31 05:58:23,41.0667,122.95,35.73,45,12,6.42
452,Rio Pomba,BR,2023-01-31 05:58:23,-21.2747,-43.1792,68.05,94,86,2.55
453,Caarapo,BR,2023-01-31 05:58:23,-22.6342,-54.8222,68.56,98,97,4.56
454,Visnes,NO,2023-01-31 05:58:24,59.3556,5.2242,36.21,93,75,9.22
455,Port Augusta,AU,2023-01-31 05:58:24,-32.5,137.7667,80.29,38,0,17.83
456,Belmonte,BR,2023-01-31 05:58:24,-15.8631,-38.8828,74.59,80,10,1.68
457,Tombouctou,ML,2023-01-31 05:58:25,20.0,-3.0,50.83,18,38,11.36
458,Yar-Sale,RU,2023-01-31 05:58:25,66.8333,70.8333,-11.74,99,52,7.07
459,Bukachacha,RU,2023-01-31 05:58:25,52.9833,116.9167,9.95,69,100,8.37
460,Aswan,EG,2023-01-31 05:58:26,24.0934,32.907,60.1,41,0,11.5
461,Swan River,CA,2023-01-31 05:58:26,52.1058,-101.2676,-16.71,69,12,13.8
462,Dennery,LC,2023-01-31 05:59:26,13.8996,-60.8879,73.49,92,40,9.22
463,Samarai,PG,2023-01-31 05:59:27,-10.6167,150.6667,86.32,71,62,9.37
464,Nome,US,2023-01-31 05:56:57,64.5011,-165.4064,27.1,93,100,3.44
465,Coahuayana,MX,2023-01-31 05:59:27,18.7333,-103.6833,68.72,92,2,3.58
466,Ketchikan,US,2023-01-31 05:59:27,55.3422,-131.6461,33.78,99,100,5.77
467,Emba,KZ,2023-01-31 05:59:28,48.8264,58.1442,10.78,85,18,4.54
468,Kuah,MY,2023-01-31 05:59:28,6.3265,99.8432,87.78,55,20,14.97
469,Riyadh,SA,2023-01-31 05:54:33,24.6877,46.7219,57.34,30,17,8.34
470,Tabuk,PH,2023-01-31 05:59:28,17.4189,121.4443,74.89,75,95,6.33
471,Cabo San Lucas,MX,2023-01-31 05:54:57,22.8909,-109.9124,68.5,68,99,1.01
472,Marijampole,LT,2023-01-31 05:59:29,54.5667,23.35,33.57,89,96,13.15
473,Grand Gaube,MU,2023-01-31 05:59:29,-20.0064,57.6608,85.37,72,32,1.99
474,Hay River,CA,2023-01-31 05:59:30,60.8156,-115.7999,-16.62,76,40,5.75
475,Port Moresby,PG,2023-01-31 05:55:31,-9.4431,147.1797,89.02,66,75,11.5
476,Chabahar,IR,2023-01-31 05:59:30,25.2919,60.643,68.56,57,0,3.8
477,Ormara,PK,2023-01-31 05:59:30,25.2088,64.6357,70.27,45,0,11.14
478,Fomboni,KM,2023-01-31 05:59:31,-12.28,43.7425,81.5,74,30,1.39
479,Palana,RU,2023-01-31 05:59:31,59.1167,159.9667,19.72,93,100,24.7
480,Praxedis Guerrero,MX,2023-01-31 05:59:31,31.3667,-106.0167,54.54,29,88,6.15
481,Tiarei,PF,2023-01-31 05:59:32,-17.5333,-149.3333,82.42,77,12,14.72
482,Natal,BR,2023-01-31 05:59:32,-5.795,-35.2094,79.02,73,40,10.36
483,Quatre Cocos,MU,2023-01-31 05:59:33,-20.2078,57.7625,85.08,70,26,5.3
484,Omboue,GA,2023-01-31 05:59:33,-1.5746,9.2618,76.12,87,100,3.11
485,Weston,US,2023-01-31 05:55:35,26.1004,-80.3998,77.02,91,2,6.15
486,Neuquen,AR,2023-01-31 05:59:33,-38.9516,-68.0591,67.89,49,0,11.5
487,Wladyslawowo,PL,2023-01-31 05:59:34,54.7909,18.4009,38.55,77,5,21.52
488,Salinopolis,BR,2023-01-31 05:59:34,-0.6136,-47.3561,75.22,90,99,4.47
489,Vestmannaeyjar,IS,2023-01-31 05:59:34,63.4427,-20.2734,39.83,86,98,20.0
490,Luderitz,NA,2023-01-31 05:59:34,-26.6481,15.1594,61.88,83,3,5.26
491,Paamiut,GL,2023-01-31 05:59:35,61.994,-49.6678,16.23,90,100,11.36
492,Bossangoa,CF,2023-01-31 05:59:35,6.4926,17.4552,77.36,43,1,3.53
493,Zhigansk,RU,2023-01-31 05:59:35,66.7697,123.3711,-40.95,95,71,6.11
494,Warka,PL,2023-01-31 05:59:36,51.7843,21.1909,37.27,80,97,17.07
495,College,US,2023-01-31 05:59:36,64.8569,-147.8028,20.08,95,98,4.56
496,San Rafael,AR,2023-01-31 05:59:36,-34.6177,-68.3301,81.73,41,32,5.32
497,Odder,DK,2023-01-31 05:58:36,55.9731,10.153,38.23,85,97,12.08
498,Smithers,CA,2023-01-31 05:56:51,54.7804,-127.1743,14.32,67,100,3.44
499,Bollnas,SE,2023-01-31 05:59:37,61.3482,16.3946,30.6,77,3,11.59
500,Watrous,CA,2023-01-31 05:59:37,51.6668,-105.4679,-13.22,77,16,5.75
501,Portales,US,2023-01-31 05:59:37,34.1862,-103.3344,23.32,88,21,11.07
502,Central Point,US,2023-01-31 05:58:12,42.376,-122.9164,34.11,52,5,3.51
503,Vila Franca Do Campo,PT,2023-01-31 05:59:38,37.7167,-25.4333,55.81,83,100,9.01
504,Forbes,AU,2023-01-31 05:59:38,-33.3833,148.0167,91.92,23,21,13.6
505,Cervo,ES,2023-01-31 05:59:38,43.6702,-7.4101,42.8,83,11,4.59
506,Provideniya,RU,2023-01-31 05:59:39,64.3833,-173.3,27.07,93,100,3.62
507,Mehamn,NO,2023-01-31 06:00:39,71.0357,27.8492,30.11,93,40,4.61
508,Abapo,BO,2023-01-31 06:00:41,-18.8333,-63.4667,66.69,98,73,0.85
509,Letlhakane,BW,2023-01-31 06:00:41,-21.4167,25.5833,71.71,73,91,14.27
510,Syktyvkar,RU,2023-01-31 06:00:42,61.6764,50.8099,20.93,92,75,13.42
511,Orange Cove,US,2023-01-31 06:00:42,36.6244,-119.3137,42.6,95,0,4.61
512,Lekoni,GA,2023-01-31 06:00:43,-1.5843,14.2591,70.9,85,83,4.32
513,Pitiquito,MX,2023-01-31 06:00:43,30.7,-112.0833,53.46,67,0,4.16
514,Rehoboth,NA,2023-01-31 05:59:38,-23.3167,17.0833,75.2,49,93,8.1
515,Requena,ES,2023-01-31 06:00:44,39.4883,-1.1004,33.78,59,4,5.77
516,Faya,SA,2023-01-31 06:00:44,18.3851,42.4509,58.24,33,29,5.88
517,Ardmore,US,2023-01-31 06:00:45,34.1743,-97.1436,24.46,77,100,14.97
518,Thinadhoo,MV,2023-01-31 06:00:46,0.5333,72.9333,80.94,74,70,7.07
519,Cherskiy,RU,2023-01-31 06:00:47,68.75,161.3,15.53,85,100,4.99
520,Ilulissat,GL,2023-01-31 06:00:47,69.2167,-51.1,14.02,57,100,11.5
521,Moroni,KM,2023-01-31 06:00:47,-11.7022,43.2551,81.88,76,10,4.43
522,Santa Cruz,BO,2023-01-31 05:58:49,-17.8,-63.1667,74.66,94,75,9.22
523,Muros,ES,2023-01-31 06:00:48,42.7762,-9.0603,33.1,94,0,5.19
524,Petauke,ZM,2023-01-31 06:00:48,-14.2426,31.3253,68.86,91,99,7.02
525,Sortland,NO,2023-01-31 06:00:49,68.6949,15.4162,31.39,94,79,0.89
526,Wageningen,NL,2023-01-31 06:00:49,51.9667,5.6667,41.09,93,100,11.5
527,Aasiaat,GL,2023-01-31 06:00:50,68.7098,-52.8699,8.19,91,100,14.27
528,Karabulak,RU,2023-01-31 06:00:51,43.3036,44.8964,34.79,80,31,1.97
529,Ayagoz,KZ,2023-01-31 06:00:51,47.9714,80.4392,12.33,70,47,3.15
530,Fare,PF,2023-01-31 06:00:51,-16.7,-151.0167,81.25,75,3,12.82
531,Ganta,LR,2023-01-31 06:00:52,7.3022,-8.5308,67.46,95,24,1.72
532,Lumphat,KH,2023-01-31 06:00:52,13.4878,106.9816,91.18,35,96,6.11
533,Abonnema,NG,2023-01-31 06:00:53,4.7084,6.7931,78.4,83,100,4.07
534,Shitanjing,CN,2023-01-31 06:00:53,39.2342,106.3439,32.7,18,40,4.05
535,Comodoro Rivadavia,AR,2023-01-31 06:00:16,-45.8667,-67.5,59.23,56,0,12.97
536,Launceston,AU,2023-01-31 06:00:54,-41.45,147.1667,76.64,48,0,19.57
537,Port Macquarie,AU,2023-01-31 06:00:54,-31.4333,152.9167,72.9,73,52,11.63
538,Tadine,NC,2023-01-31 06:00:54,-21.55,167.8833,78.93,76,98,5.59
539,Srednekolymsk,RU,2023-01-31 06:00:55,67.45,153.6833,-4.72,98,100,14.47
540,Hamilton,US,2023-01-31 06:00:55,39.1834,-84.5333,27.73,90,100,5.01
541,Correntina,BR,2023-01-31 06:00:56,-13.3433,-44.6367,66.33,85,31,3.58
542,Caranavi,BO,2023-01-31 06:00:56,-15.8167,-67.55,62.82,99,100,2.28
543,Katsuura,JP,2023-01-31 06:00:57,35.1333,140.3,44.35,45,50,4.7
544,Waipawa,NZ,2023-01-31 06:00:57,-41.4122,175.5153,66.7,79,100,10.29
545,Druzhba,UA,2023-01-31 06:00:58,52.0428,33.9453,27.57,94,100,11.07
546,Teknaf,BD,2023-01-31 06:00:58,20.8624,92.3058,81.41,32,3,8.08
547,Nagpur,IN,2023-01-31 06:00:54,21.15,79.1,78.82,61,20,3.44
548,Megion,RU,2023-01-31 06:00:58,61.0296,76.1136,14.02,95,100,7.94
549,Nuuk,GL,2023-01-31 06:00:33,64.1835,-51.7216,13.14,91,100,18.03
550,Santa Maria,BR,2023-01-31 06:00:59,-29.6842,-53.8069,70.43,49,17,3.31
551,Camapua,BR,2023-01-31 06:00:59,-19.5314,-54.0439,70.29,96,100,1.68
552,Tres Arroyos,AR,2023-01-31 06:01:00,-38.3739,-60.2798,67.98,47,0,8.3
553,Porbandar,IN,2023-01-31 06:01:01,21.6422,69.6093,76.68,28,1,19.55
554,Shar,KZ,2023-01-31 06:01:01,49.5886,81.0453,10.53,79,89,8.52
555,Nipawin,CA,2023-01-31 06:01:13,53.3668,-104.0009,-17.73,98,10,6.4
556,Sjenica,RS,2023-01-31 06:02:02,43.2731,19.9994,22.86,98,100,3.8
557,Ovre Ardal,NO,2023-01-31 06:02:02,61.3167,7.8,27.48,98,100,3.8
558,Polunochnoye,RU,2023-01-31 06:02:02,60.8697,60.4153,4.28,92,35,3.22
559,Opuwo,NA,2023-01-31 06:02:03,-18.0607,13.84,70.05,47,100,0.85
560,Puerto Leguizamo,CO,2023-01-31 06:02:03,-0.1934,-74.7819,70.2,69,75,0.22
561,Fonte Boa,BR,2023-01-31 06:02:03,-2.4959,-66.2662,72.86,98,100,1.45
562,Magan,ES,2023-01-31 06:02:04,39.9683,-3.931,33.53,61,0,3.15
563,Filadelfia,US,2023-01-31 06:01:01,39.9523,-75.1638,47.25,85,44,3.0
564,Ambon,ID,2023-01-31 06:02:04,-3.6954,128.1814,91.54,55,20,9.22
565,Deputatskiy,RU,2023-01-31 06:02:04,69.3,139.9,-14.15,99,100,5.99
566,Buala,SB,2023-01-31 06:02:05,-8.145,159.5921,84.7,66,91,4.43
567,Kultuk,RU,2023-01-31 06:02:05,51.7208,103.6956,17.51,66,49,3.06
568,Lerik,AZ,2023-01-31 06:02:06,38.7726,48.4128,36.23,99,100,3.51
569,Sri Aman,MY,2023-01-31 06:02:06,1.2376,111.4621,84.7,79,93,2.62
570,Nenjiang,CN,2023-01-31 06:02:07,49.1833,125.2167,7.29,87,100,1.59
571,Ostrovnoy,RU,2023-01-31 06:02:08,68.0531,39.5131,24.22,94,100,9.28
572,Businga,CD,2023-01-31 06:02:08,3.3333,20.8833,73.67,70,2,3.94
573,Baghdad,IQ,2023-01-31 06:02:08,33.3406,44.4009,59.5,80,74,19.91
574,Ruwi,OM,2023-01-31 06:02:09,23.5996,58.5507,71.1,57,0,6.76
575,Mnogovershinnyy,RU,2023-01-31 06:02:09,53.9353,139.9242,-4.05,74,100,7.47
576,Vanimo,PG,2023-01-31 06:02:09,-2.6741,141.3028,82.24,84,92,5.79
577,Saint-Francois,FR,2023-01-31 06:02:10,46.4154,3.9054,36.84,100,100,2.3
578,Chake Chake,TZ,2023-01-31 06:02:11,-5.2459,39.7666,80.67,70,98,6.49
